Division,Date,HomeTeam,AwayTeam,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards.1,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget,HOME_ELO,AWAY_ELO,Difference_Overall_Score,Difference_Attack_Score,Difference_Middle_Score,Difference_Defensive_Score,Difference_Budget,DIFFERENCE_ELO
SP1,2006-10-22,Espanol,Santander,0.0,1.0,1.0,D,8.0,11.0,4.0,2.0,21.0,23.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,3.2,3.75,1.95,3.25,3.55,2.0,3.0,3.6,2.1,3.1,3.1,1.9,3.2,3.75,76,78,74,68,15.0,72,74,72,67,2.5,967.6472664772623,966.1845286380429,4,4,2,1,12.5,1.4627378392193577
SP1,2006-10-22,Mallorca,Sociedad,0.0,0.0,0.0,D,13.0,1.0,3.0,0.0,21.0,24.0,9.0,6.0,2.0,3.0,0.0,1.0,1.9,3.25,4.0,1.95,3.25,3.55,1.9,3.1,3.8,1.83,3.2,3.75,1.9,3.2,3.75,72,71,72,71,2.5,72,71,73,70,2.5,995.2280156372151,908.245877338415,0,0,-1,1,0.0,86.98213829880012
SP1,2006-10-22,Real Madrid,Barcelona,1.0,1.0,0.0,H,18.0,14.0,6.0,2.0,26.0,12.0,2.0,5.0,4.0,2.0,0.0,0.0,2.5,3.2,2.75,2.5,3.25,2.55,2.55,3.1,2.55,2.5,2.9,2.62,2.4,3.1,2.65,84,81,80,78,85.0,85,83,83,82,75.0,1041.402194682676,1095.693802255101,-1,-2,-3,-4,10.0,-54.29160757242494
SP1,2006-10-22,Recreativo,Getafe,2.0,0.0,1.0,A,19.0,11.0,8.0,7.0,17.0,17.0,8.0,2.0,2.0,4.0,0.0,0.0,2.37,3.1,3.0,2.3,3.15,2.85,2.3,2.9,3.0,2.2,3.1,2.87,2.25,3.1,2.9,72,74,73,70,1.5,74,72,74,75,1.0,1016.1244672322676,1017.3207585281991,-2,2,-1,-5,0.5,-1.1962912959314735
SP1,2006-10-22,Sevilla,Gimnastic,1.0,2.0,0.0,H,12.0,8.0,9.0,5.0,2.0,4.0,1.0,2.0,3.0,4.0,0.0,0.0,1.33,4.5,9.5,1.35,4.25,8.0,1.35,4.0,8.0,1.36,3.75,8.0,1.35,4.0,8.0,79,83,73,77,15.0,72,73,69,69,1.5,1039.392632885504,939.7580159684898,7,10,4,8,13.5,99.63461691701434
SP1,2006-10-22,Valencia,Osasuna,1.0,1.0,0.0,H,9.0,10.0,2.0,5.0,12.0,11.0,6.0,5.0,0.0,3.0,1.0,0.0,1.5,4.0,6.0,1.45,3.85,6.5,1.5,3.5,6.3,1.44,3.6,6.5,1.5,3.75,6.0,81,86,80,78,25.0,78,80,76,74,7.5,1050.6433697431005,985.0715032957944,3,6,4,4,17.5,65.57186644730609
SP1,2006-10-28,Barcelona,Recreativo,1.0,1.0,0.0,H,12.0,6.0,8.0,4.0,22.0,14.0,0.0,3.0,2.0,2.0,0.0,0.0,1.16,6.5,15.0,1.15,6.65,12.0,1.17,5.4,13.0,1.2,5.0,11.0,1.17,5.5,12.0,85,83,83,82,75.0,72,74,73,70,1.5,1076.136926985404,996.9701580808679,13,9,10,12,73.5,79.16676890453607
SP1,2006-10-28,Gimnastic,Real Madrid,2.0,1.0,1.0,D,14.0,12.0,4.0,5.0,29.0,14.0,12.0,6.0,3.0,1.0,0.0,0.0,7.5,4.0,1.44,8.0,4.25,1.35,7.0,3.6,1.45,6.5,3.6,1.44,7.5,3.6,1.4,72,73,69,69,1.5,84,81,80,78,85.0,932.5388998418352,1060.959069952373,-12,-8,-11,-9,-83.5,-128.4201701105378
SP1,2006-10-28,Santander,Valencia,1.0,0.0,0.0,D,7.0,5.0,4.0,1.0,19.0,23.0,5.0,5.0,5.0,0.0,0.0,1.0,4.33,3.3,1.83,4.5,3.45,1.7,3.8,3.1,1.9,3.75,3.2,1.83,4.0,3.2,1.8,72,74,72,67,2.5,81,86,80,78,25.0,970.4446055305992,1058.9911742983688,-9,-12,-8,-11,-22.5,-88.5465687677696
SP1,2006-10-29,Ath Madrid,Zaragoza,2.0,0.0,0.0,D,16.0,5.0,5.0,2.0,17.0,19.0,5.0,1.0,1.0,4.0,0.0,0.0,1.9,3.25,4.0,1.85,3.35,3.8,1.8,3.1,4.2,1.9,3.1,3.6,1.84,3.25,3.75,79,82,77,77,6.0,76,78,74,72,5.0,1045.9706015440895,1037.957571220976,3,4,3,5,1.0,8.013030323113526
SP1,2006-10-29,Betis,Mallorca,2.0,0.0,0.0,D,5.0,13.0,1.0,1.0,18.0,23.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,3.2,3.75,1.9,3.3,3.65,2.1,3.0,3.3,2.1,3.1,3.1,2.0,3.2,3.25,76,75,74,76,5.0,72,71,72,71,2.5,956.9617989452757,987.8539041532688,4,4,2,5,2.5,-30.89210520799304
SP1,2006-10-29,Celta,Sevilla,2.0,1.0,1.0,D,11.0,11.0,5.0,7.0,13.0,11.0,2.0,5.0,3.0,2.0,0.0,0.0,2.5,3.2,2.75,2.65,3.15,2.45,2.6,3.0,2.6,2.62,3.1,2.37,2.6,3.2,2.4,74,76,73,72,6.0,79,83,73,77,15.0,996.3323266637841,1046.6117490121587,-5,-7,0,-5,-9.0,-50.279422348374624
SP1,2006-10-29,Getafe,La Coruna,1.0,1.0,0.0,H,11.0,10.0,5.0,4.0,13.0,15.0,8.0,1.0,0.0,2.0,0.0,0.0,2.37,3.2,2.9,2.3,3.2,2.8,2.3,3.0,2.9,2.3,3.1,2.75,2.35,3.1,2.65,74,72,74,75,1.0,75,72,74,74,8.0,1036.4750676795989,1036.0653252108682,-1,0,0,1,-7.0,0.4097424687306557
SP1,2006-10-29,Levante,Espanol,0.0,0.0,0.0,D,12.0,7.0,4.0,0.0,27.0,19.0,8.0,0.0,3.0,3.0,0.0,0.0,2.25,3.25,3.1,2.1,3.2,3.2,2.1,3.0,3.3,2.2,3.1,2.87,2.1,3.2,3.0,74,75,74,73,2.5,76,78,74,68,15.0,980.125760027646,963.387189584706,-2,-3,0,5,-12.5,16.738570442940045
SP1,2006-10-29,Osasuna,Ath Bilbao,0.0,0.0,1.0,A,10.0,12.0,3.0,5.0,16.0,15.0,8.0,7.0,4.0,2.0,0.0,0.0,2.0,3.2,3.75,1.9,3.35,3.6,2.0,3.1,3.4,2.0,3.0,3.4,1.85,3.25,3.7,78,80,76,74,7.5,76,75,74,73,1.0,976.7236987405261,931.8420512382027,2,5,2,1,6.5,44.8816475023234
SP1,2006-10-29,Sociedad,Villarreal,2.0,0.0,0.0,D,14.0,10.0,3.0,5.0,10.0,17.0,7.0,7.0,1.0,1.0,0.0,0.0,2.87,3.2,2.4,2.8,3.15,2.35,2.8,3.0,2.4,2.6,3.1,2.4,2.6,3.2,2.35,72,71,73,70,2.5,77,81,77,74,15.0,915.6199888223613,992.0321324670898,-5,-10,-4,-4,-12.5,-76.41214364472853
SP1,2006-04-11,La Coruna,Barcelona,0.0,0.0,1.0,A,21.0,11.0,4.0,2.0,16.0,27.0,5.0,2.0,4.0,6.0,0.0,0.0,4.33,3.3,1.83,4.0,3.4,1.8,4.0,3.0,1.9,3.6,3.1,1.9,4.0,3.3,1.75,75,72,74,74,8.0,85,83,83,82,75.0,1019.8926948448376,1089.9349350826712,-10,-11,-9,-8,-67.0,-70.04224023783365
SP1,2006-04-11,Levante,Sociedad,1.0,1.0,0.0,H,11.0,10.0,3.0,3.0,22.0,15.0,6.0,2.0,4.0,1.0,0.0,0.0,2.0,3.2,3.75,1.95,3.25,3.55,2.0,3.0,3.6,1.9,3.1,3.6,1.9,3.2,3.5,74,75,74,73,2.5,72,71,73,70,2.5,975.2672263319347,899.6031809558375,2,4,1,3,0.0,75.66404537609719
SP1,2006-04-11,Mallorca,Ath Madrid,0.0,0.0,0.0,D,13.0,9.0,1.0,3.0,19.0,15.0,2.0,8.0,2.0,2.0,0.0,0.0,2.6,3.1,2.7,2.55,3.2,2.5,2.6,3.0,2.6,2.37,3.1,2.62,2.5,3.1,2.5,72,71,72,71,2.5,79,82,77,77,6.0,1005.7987960467632,1026.451951187359,-7,-11,-5,-6,-3.5,-20.653155140595914
SP1,2006-05-11,Ath Bilbao,Santander,0.0,0.0,0.0,D,7.0,13.0,1.0,2.0,12.0,17.0,7.0,4.0,0.0,3.0,1.0,0.0,2.1,3.1,3.6,2.05,3.2,3.3,2.0,2.9,3.7,2.1,3.1,3.1,2.0,3.2,3.25,76,75,74,73,1.0,72,74,72,67,2.5,937.7580893167889,984.9503002014834,4,1,2,6,-1.5,-47.19221088469453
SP1,2006-05-11,Espanol,Valencia,0.0,1.0,1.0,D,19.0,9.0,5.0,3.0,24.0,20.0,1.0,5.0,2.0,3.0,1.0,0.0,3.75,3.2,2.0,3.65,3.3,1.9,3.6,3.0,2.0,3.3,3.1,2.0,3.2,3.2,2.0,76,78,74,68,15.0,81,86,80,78,25.0,968.2457232804173,1044.4854796274847,-5,-8,-6,-10,-10.0,-76.23975634706733
SP1,2006-05-11,Real Madrid,Celta,2.0,1.0,1.0,D,18.0,10.0,6.0,3.0,23.0,22.0,14.0,3.0,3.0,2.0,0.0,0.0,1.36,4.33,9.0,1.3,4.5,9.0,1.3,4.4,8.5,1.36,3.75,8.0,1.33,4.1,8.0,84,81,80,78,85.0,74,76,73,72,6.0,1081.6226679808112,979.2002516952259,10,5,7,6,79.0,102.42241628558531
SP1,2006-05-11,Recreativo,Gimnastic,1.0,1.0,1.0,D,15.0,8.0,9.0,2.0,13.0,27.0,9.0,2.0,1.0,4.0,0.0,1.0,1.9,3.25,4.0,1.8,3.4,4.0,1.85,3.1,4.0,1.8,3.1,4.0,1.8,3.25,3.9,72,74,73,70,1.5,72,73,69,69,1.5,983.1721499836005,911.8753018133971,0,1,4,1,0.0,71.29684817020348
SP1,2006-05-11,Sevilla,Osasuna,1.0,0.0,0.0,D,24.0,8.0,15.0,4.0,19.0,24.0,7.0,5.0,3.0,8.0,0.0,0.0,1.5,3.6,7.5,1.45,3.85,6.5,1.5,3.5,6.3,1.44,3.6,6.5,1.45,3.6,6.5,79,83,73,77,15.0,78,80,76,74,7.5,1063.7438239807168,970.8076606619398,1,3,-3,3,7.5,92.93616331877695
SP1,2006-05-11,Villarreal,Betis,1.0,1.0,1.0,D,10.0,10.0,6.0,2.0,20.0,16.0,3.0,6.0,3.0,1.0,0.0,0.0,1.66,3.4,5.5,1.65,3.5,4.75,1.65,3.4,4.7,1.66,3.3,4.5,1.65,3.25,4.7,77,81,77,74,15.0,76,75,74,76,5.0,1008.0489403336136,939.0169070517813,1,6,3,-2,10.0,69.03203328183224
SP1,2006-05-11,Zaragoza,Getafe,1.0,1.0,0.0,H,19.0,9.0,10.0,3.0,19.0,16.0,10.0,3.0,2.0,3.0,0.0,1.0,1.9,3.25,4.0,1.8,3.35,4.0,1.85,3.0,4.2,1.9,3.1,3.6,1.8,3.25,3.75,76,78,74,72,5.0,74,72,74,75,1.0,1057.4762215777064,1052.6476980456293,2,6,0,-3,4.0,4.8285235320770425
SP1,2006-11-11,Ath Madrid,Villarreal,1.0,2.0,1.0,H,25.0,7.0,13.0,3.0,20.0,15.0,13.0,1.0,3.0,2.0,0.0,1.0,2.1,3.1,3.6,1.9,3.25,3.75,2.2,2.9,3.2,2.1,3.1,3.1,2.0,3.2,3.25,79,82,77,77,6.0,77,81,77,74,15.0,1029.819289244088,1016.2772697678348,2,1,0,3,-9.0,13.542019476253131
SP1,2006-11-11,Valencia,Ath Bilbao,0.0,1.0,0.0,H,9.0,13.0,3.0,2.0,22.0,21.0,8.0,6.0,1.0,2.0,0.0,0.0,1.44,4.0,7.5,1.4,4.0,7.25,1.45,3.6,7.0,1.44,3.6,6.5,1.45,3.6,6.5,81,86,80,78,25.0,76,75,74,73,1.0,1045.509695602823,935.4955896844255,5,11,6,5,24.0,110.0141059183976
SP1,2006-12-11,Barcelona,Zaragoza,1.0,1.0,1.0,D,9.0,12.0,4.0,4.0,23.0,16.0,7.0,5.0,4.0,5.0,1.0,1.0,1.44,4.0,7.5,1.4,4.0,7.25,1.5,3.5,6.3,1.44,3.75,6.0,1.45,3.75,6.0,85,83,83,82,75.0,76,78,74,72,5.0,1091.2251196962466,1073.3862744540536,9,5,9,10,70.0,17.838845242192974
SP1,2006-12-11,Betis,Levante,1.0,1.0,0.0,H,12.0,17.0,4.0,6.0,17.0,20.0,3.0,4.0,2.0,3.0,0.0,1.0,2.0,3.2,3.8,2.0,3.25,3.4,2.0,3.1,3.4,2.1,3.1,3.1,2.0,3.2,3.25,76,75,74,76,5.0,74,75,74,73,2.5,930.7885776175601,987.270723609258,2,0,0,3,2.5,-56.48214599169785
SP1,2006-12-11,Celta,Recreativo,2.0,0.0,0.0,D,12.0,13.0,4.0,5.0,14.0,20.0,11.0,2.0,2.0,1.0,1.0,0.0,1.75,3.5,4.5,1.75,3.3,4.35,1.7,3.3,4.5,1.83,3.2,3.75,1.75,3.25,4.2,74,76,73,72,6.0,72,74,73,70,1.5,1002.0687422838786,991.3228568019407,2,2,0,2,4.5,10.745885481937876
SP1,2006-12-11,Getafe,Mallorca,1.0,0.0,0.0,D,13.0,12.0,2.0,3.0,24.0,17.0,5.0,6.0,2.0,2.0,0.0,0.0,2.0,3.2,3.75,1.75,3.45,4.15,1.9,3.0,4.0,1.95,3.1,3.5,1.9,3.25,3.5,74,72,74,75,1.0,72,71,72,71,2.5,1036.7376451692821,1002.4314579900343,2,1,2,4,-1.5,34.306187179247786
SP1,2006-12-11,Gimnastic,La Coruna,0.0,0.0,0.0,D,7.0,12.0,2.0,4.0,14.0,14.0,5.0,3.0,1.0,1.0,0.0,0.0,2.9,3.2,2.37,3.05,3.15,2.2,3.1,3.0,2.2,2.8,3.1,2.25,2.75,3.25,2.2,72,73,69,69,1.5,75,72,74,74,8.0,903.7245949950569,1018.6025102312623,-3,1,-5,-5,-6.5,-114.87791523620535
SP1,2006-12-11,Osasuna,Real Madrid,2.0,0.0,3.0,A,15.0,13.0,7.0,6.0,23.0,20.0,5.0,2.0,7.0,1.0,0.0,0.0,4.33,3.4,1.8,4.75,3.5,1.65,4.5,3.3,1.7,4.2,3.25,1.72,4.5,3.25,1.7,78,80,76,74,7.5,84,81,80,78,85.0,959.6587537603916,1058.7541773921587,-6,-1,-4,-4,-77.5,-99.09542363176706
SP1,2006-12-11,Santander,Sevilla,0.0,0.0,0.0,D,9.0,11.0,3.0,0.0,27.0,17.0,5.0,4.0,1.0,4.0,0.0,0.0,3.75,3.2,2.0,4.0,3.2,1.85,3.6,3.0,2.0,3.5,3.1,1.95,3.5,3.25,1.9,72,74,72,67,2.5,79,83,73,77,15.0,987.2127998338468,1074.892730882265,-7,-9,-1,-10,-12.5,-87.6799310484181
SP1,2006-12-11,Sociedad,Espanol,0.0,1.0,0.0,H,6.0,8.0,3.0,4.0,23.0,16.0,8.0,4.0,1.0,2.0,0.0,0.0,2.37,3.1,3.0,2.2,3.2,3.0,2.4,3.0,2.8,2.37,3.0,2.7,2.2,3.2,2.8,72,71,73,70,2.5,76,78,74,68,15.0,887.5996836785142,967.2215073050791,-4,-7,-1,2,-12.5,-79.62182362656483
SP1,2006-11-18,Real Madrid,Santander,1.0,1.0,0.0,H,13.0,17.0,6.0,10.0,25.0,19.0,4.0,5.0,6.0,4.0,1.0,0.0,1.25,5.0,13.0,1.25,5.0,10.0,1.25,4.6,10.5,1.28,4.33,8.5,1.22,5.0,9.0,84,81,80,78,85.0,72,74,72,67,2.5,1085.0725212147333,986.681122527657,12,7,8,11,82.5,98.39139868707639
SP1,2006-11-18,Sevilla,Valencia,1.0,1.0,0.0,H,17.0,8.0,6.0,4.0,10.0,15.0,4.0,2.0,2.0,2.0,0.0,1.0,2.25,3.1,3.2,2.1,3.2,3.2,2.2,3.0,3.1,2.05,3.0,3.3,2.2,3.0,3.0,79,83,73,77,15.0,81,86,80,78,25.0,1075.424408188455,1037.4063640230197,-2,-3,-7,-1,-10.0,38.018044165435185
SP1,2006-11-19,Espanol,Ath Bilbao,1.0,0.0,0.0,D,10.0,7.0,4.0,5.0,19.0,17.0,6.0,2.0,4.0,1.0,0.0,0.0,2.2,3.1,3.3,2.1,3.05,3.35,2.2,2.9,3.2,2.15,2.8,3.3,2.1,3.2,3.0,76,78,74,68,15.0,76,75,74,73,1.0,968.100296399587,943.5989212642289,0,3,0,-5,14.0,24.501375135358103
SP1,2006-11-19,La Coruna,Celta,2.0,0.0,0.0,D,21.0,3.0,11.0,2.0,33.0,23.0,6.0,2.0,3.0,3.0,1.0,0.0,2.0,3.2,3.75,1.85,3.35,3.8,1.9,3.1,3.8,1.9,3.0,3.75,1.9,3.2,3.5,75,72,74,74,8.0,74,76,73,72,6.0,1017.960571329876,982.4430679060172,1,-4,1,2,2.0,35.517503423858784
SP1,2006-11-19,Levante,Ath Madrid,2.0,0.0,1.0,A,4.0,13.0,0.0,4.0,23.0,18.0,5.0,1.0,2.0,3.0,1.0,0.0,2.7,3.1,2.6,2.7,3.15,2.4,2.7,3.0,2.5,2.5,3.1,2.5,2.65,3.1,2.35,74,75,74,73,2.5,79,82,77,77,6.0,974.1397762813104,1045.21732866749,-5,-7,-3,-4,-3.5,-71.07755238617949
SP1,2006-11-19,Mallorca,Barcelona,2.0,0.0,1.0,A,6.0,9.0,2.0,5.0,23.0,18.0,3.0,5.0,1.0,1.0,1.0,0.0,6.0,3.6,1.61,6.0,3.85,1.48,5.5,3.5,1.55,5.5,3.3,1.57,5.5,3.6,1.5,72,71,72,71,2.5,85,83,83,82,75.0,992.9573762537821,1106.3736061462046,-13,-12,-11,-11,-72.5,-113.4162298924225
SP1,2006-11-19,Recreativo,Osasuna,1.0,1.0,0.0,H,14.0,3.0,5.0,1.0,13.0,18.0,12.0,1.0,0.0,3.0,0.0,0.0,2.1,3.2,3.5,2.1,3.15,3.25,2.1,3.1,3.2,2.05,3.1,3.2,2.0,3.25,3.25,72,74,73,70,1.5,78,80,76,74,7.5,1010.9485311798021,933.3404099378168,-6,-6,-3,-4,-6.0,77.60812124198526
SP1,2006-11-19,Sociedad,Betis,0.0,0.0,0.0,D,5.0,11.0,2.0,0.0,18.0,19.0,3.0,7.0,2.0,3.0,0.0,0.0,2.4,3.2,2.87,2.35,3.15,2.8,2.3,3.0,2.9,2.3,3.1,2.75,2.3,3.1,2.75,72,71,73,70,2.5,76,75,74,76,5.0,886.7208945840063,943.9195249455076,-4,-4,-1,-6,-2.5,-57.19863036150139
SP1,2006-11-19,Villarreal,Getafe,1.0,0.0,0.0,D,13.0,9.0,4.0,2.0,20.0,17.0,7.0,9.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,1.9,3.3,3.65,1.9,3.0,4.0,1.95,3.1,3.5,1.9,3.2,3.5,77,81,77,74,15.0,74,72,74,75,1.0,1000.8792303444328,1046.2117269055343,3,9,3,-1,14.0,-45.33249656110149
SP1,2006-11-19,Zaragoza,Gimnastic,1.0,0.0,0.0,D,11.0,12.0,6.0,4.0,18.0,20.0,1.0,13.0,1.0,2.0,0.0,0.0,1.44,4.0,7.5,1.3,4.5,9.0,1.4,3.7,7.5,1.36,3.75,8.0,1.35,3.75,8.0,76,78,74,72,5.0,72,73,69,69,1.5,1058.2377880040956,904.3665338964432,4,5,5,3,3.5,153.87125410765236
SP1,2006-11-25,Ath Madrid,Sociedad,0.0,0.0,1.0,A,14.0,6.0,5.0,1.0,12.0,20.0,6.0,2.0,2.0,3.0,0.0,0.0,1.4,4.0,9.0,1.4,4.0,7.25,1.4,3.7,7.5,1.4,3.75,7.0,1.35,4.0,7.5,79,82,77,77,6.0,72,71,73,70,2.5,1073.6474892255,884.8823025440296,7,11,4,7,3.5,188.76518668147048
SP1,2006-11-25,Barcelona,Villarreal,1.0,1.0,0.0,H,18.0,11.0,12.0,4.0,15.0,13.0,11.0,3.0,2.0,5.0,0.0,0.0,1.36,4.5,8.0,1.4,4.0,7.25,1.4,3.7,7.5,1.36,3.75,8.0,1.33,4.0,8.0,85,83,83,82,75.0,77,81,77,74,15.0,1131.6104655578647,1013.5383310963189,8,2,6,8,60.0,118.07213446154583
SP1,2006-11-26,Ath Bilbao,Sevilla,2.0,0.0,2.0,A,16.0,11.0,6.0,3.0,19.0,18.0,7.0,3.0,3.0,3.0,0.0,0.0,3.4,3.25,2.1,3.25,3.15,2.05,3.3,3.0,2.1,3.2,3.1,2.05,3.0,3.2,2.1,76,75,74,73,1.0,79,83,73,77,15.0,933.755236397445,1091.7626268825518,-3,-8,1,-4,-14.0,-158.00739048510684
SP1,2006-11-26,Betis,Espanol,0.0,1.0,0.0,H,9.0,8.0,4.0,2.0,15.0,14.0,8.0,4.0,3.0,2.0,0.0,0.0,2.0,3.2,3.75,1.95,3.1,3.75,2.0,3.0,3.6,2.0,3.0,3.4,2.0,3.0,3.5,76,75,74,76,5.0,76,78,74,68,15.0,945.7581169854843,977.943981266371,0,-3,0,8,-10.0,-32.185864280886676
SP1,2006-11-26,Celta,Zaragoza,0.0,0.0,1.0,A,25.0,6.0,4.0,4.0,18.0,17.0,7.0,5.0,1.0,2.0,1.0,1.0,2.37,3.2,2.9,2.45,3.15,2.65,2.3,3.1,2.8,2.37,3.1,2.62,2.35,3.1,2.65,74,76,73,72,6.0,76,78,74,72,5.0,1003.0141273078442,1068.1210825328058,-2,-2,-1,0,1.0,-65.10695522496155
SP1,2006-11-26,Getafe,Levante,0.0,0.0,0.0,D,11.0,15.0,2.0,7.0,16.0,33.0,9.0,7.0,1.0,3.0,0.0,0.0,1.72,3.4,5.0,1.7,3.5,4.35,1.75,3.2,4.3,1.72,3.1,4.5,1.75,3.4,4.0,74,72,74,75,1.0,74,75,74,73,2.5,1033.5526261536481,945.7096157233003,0,-3,0,2,-1.5,87.84301043034782
SP1,2006-11-26,Gimnastic,Mallorca,2.0,1.0,0.0,H,15.0,20.0,5.0,9.0,21.0,15.0,4.0,12.0,4.0,0.0,0.0,0.0,2.4,3.2,2.87,2.5,3.15,2.6,2.5,3.0,2.7,2.4,3.1,2.6,2.4,3.2,2.5,72,73,69,69,1.5,72,71,72,71,2.5,894.4832393677332,967.7205168421218,0,2,-3,-2,-1.0,-73.23727747438863
SP1,2006-11-26,Osasuna,La Coruna,1.0,2.0,1.0,H,15.0,8.0,7.0,3.0,16.0,18.0,4.0,3.0,3.0,2.0,0.0,0.0,2.4,3.2,2.87,2.5,3.15,2.6,2.5,3.0,2.7,2.4,3.1,2.6,2.4,3.1,2.6,78,80,76,74,7.5,75,72,74,74,8.0,921.4351542526697,997.3895119280489,3,8,2,0,-0.5,-75.95435767537924
SP1,2006-11-26,Santander,Recreativo,1.0,3.0,1.0,H,9.0,10.0,6.0,6.0,26.0,19.0,2.0,4.0,3.0,3.0,0.0,1.0,2.25,3.2,3.1,2.1,3.15,3.25,2.2,2.9,3.2,2.25,3.1,2.8,2.1,3.2,3.0,72,74,72,67,2.5,72,74,73,70,1.5,975.7934917046789,1022.8537868649493,0,0,-1,-3,1.0,-47.06029516027036
SP1,2006-11-26,Valencia,Real Madrid,2.0,0.0,0.0,D,18.0,9.0,4.0,3.0,17.0,23.0,8.0,2.0,2.0,3.0,0.0,0.0,2.75,3.2,2.5,2.6,3.15,2.5,2.7,3.0,2.5,2.7,3.0,2.37,2.6,3.1,2.4,81,86,80,78,25.0,84,81,80,78,85.0,1021.0681453289228,1095.9601520377114,-3,5,0,0,-60.0,-74.89200670878859
SP1,2006-02-12,Betis,Ath Madrid,2.0,0.0,1.0,A,11.0,15.0,3.0,5.0,11.0,24.0,3.0,5.0,2.0,0.0,0.0,0.0,2.6,3.1,2.7,2.6,3.15,2.5,2.7,3.0,2.5,2.7,3.0,2.37,2.5,3.1,2.5,76,75,74,76,5.0,79,82,77,77,6.0,942.8669672884816,1063.4312305187118,-3,-7,-3,-1,-1.0,-120.56426323023015
SP1,2006-02-12,Levante,Barcelona,0.0,0.0,1.0,A,16.0,15.0,8.0,4.0,24.0,14.0,8.0,3.0,1.0,2.0,0.0,0.0,7.5,4.0,1.44,7.15,4.15,1.4,6.5,3.7,1.45,7.0,3.75,1.4,7.0,3.75,1.4,74,75,74,73,2.5,85,83,83,82,75.0,953.1118772955537,1143.2816312095517,-11,-8,-9,-9,-72.5,-190.16975391399808
SP1,2006-02-12,Recreativo,Valencia,1.0,1.0,0.0,H,7.0,11.0,6.0,1.0,14.0,13.0,3.0,4.0,1.0,3.0,0.0,0.0,3.3,3.2,2.15,3.6,3.35,1.9,3.1,3.0,2.2,2.87,3.0,2.25,2.8,3.2,2.2,72,74,73,70,1.5,81,86,80,78,25.0,1010.1218518668885,1004.9860292364642,-9,-12,-7,-8,-23.5,5.135822630424286
SP1,2006-03-12,Espanol,Sevilla,1.0,0.0,1.0,A,15.0,8.0,7.0,3.0,19.0,19.0,10.0,6.0,4.0,1.0,1.0,0.0,3.75,3.2,2.0,3.4,3.2,2.0,3.3,3.0,2.1,3.2,3.0,2.1,3.25,3.2,2.0,76,78,74,68,15.0,79,83,73,77,15.0,980.8351309633737,1110.5405765454523,-3,-5,1,-9,0.0,-129.7054455820786
SP1,2006-03-12,La Coruna,Santander,0.0,0.0,0.0,D,11.0,9.0,1.0,3.0,21.0,14.0,4.0,3.0,5.0,1.0,1.0,2.0,1.9,3.1,4.33,1.7,3.4,4.5,1.8,3.1,4.2,1.8,3.1,4.0,1.75,3.25,4.0,75,72,74,74,8.0,72,74,72,67,2.5,972.9533510330658,988.5254267027397,3,-2,2,7,5.5,-15.572075669673836
SP1,2006-03-12,Mallorca,Celta,0.0,1.0,0.0,H,15.0,16.0,5.0,7.0,29.0,13.0,5.0,11.0,3.0,1.0,1.0,0.0,2.37,3.0,3.1,2.25,3.15,2.95,2.4,3.0,2.8,2.25,3.1,2.8,2.25,3.2,2.7,72,71,72,71,2.5,74,76,73,72,6.0,983.8736765918468,1001.512717934393,-2,-5,-1,-1,-3.5,-17.639041342546193
SP1,2006-03-12,Real Madrid,Ath Bilbao,1.0,0.0,1.0,A,14.0,9.0,6.0,4.0,27.0,16.0,6.0,3.0,5.0,3.0,0.0,1.0,1.22,5.5,13.0,1.25,5.0,9.75,1.25,4.7,10.0,1.22,4.8,10.0,1.22,5.0,9.0,84,81,80,78,85.0,76,75,74,73,1.0,1112.04226813017,914.9772867345444,8,6,6,5,84.0,197.06498139562564
SP1,2006-03-12,Sociedad,Getafe,0.0,0.0,0.0,D,5.0,13.0,2.0,3.0,17.0,19.0,7.0,7.0,2.0,4.0,0.0,0.0,2.5,3.1,2.8,2.6,3.15,2.5,2.4,3.0,2.8,2.5,3.1,2.5,2.35,3.1,2.6,72,71,73,70,2.5,74,72,74,75,1.0,895.0985612508179,1026.1503645813948,-2,-1,-1,-5,1.5,-131.05180333057694
