Division,Date,HomeTeam,AwayTeam,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Season,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget
SP1,2011-12-17,Sevilla,Real Madrid,2.0,6.0,A,0.0,3.0,A,19.0,17.0,6.0,10.0,12.0,10.0,9.0,1.0,3.0,3.0,1.0,1.0,8.0,4.5,1.4,6.75,4.4,1.48,5.5,3.9,1.5,7.5,4.2,1.45,8.0,4.6,1.44,2011_2012,78,75,72,71,16.0,85,78,79,76,98.4
SP1,2011-12-17,Sp Gijon,Espanol,1.0,2.0,A,0.0,1.0,A,12.0,22.0,6.0,9.0,15.0,16.0,6.0,4.0,0.0,2.0,0.0,0.0,2.2,3.25,3.25,2.2,3.2,3.3,2.2,3.2,3.0,2.25,3.25,3.2,2.25,3.3,3.5,2011_2012,73,69,69,68,1.4,75,70,72,69,8.0
SP1,2011-12-18,Ath Madrid,Betis,0.0,2.0,A,0.0,0.0,D,31.0,6.0,9.0,4.0,10.0,15.0,14.0,4.0,3.0,3.0,0.0,1.0,1.5,4.0,6.5,1.5,3.9,6.75,1.55,3.7,5.4,1.53,3.8,6.8,1.53,4.33,6.5,2011_2012,79,70,72,74,27.0,73,68,72,69,3.0
SP1,2011-12-18,Granada,Levante,2.0,1.0,H,2.0,0.0,H,17.0,13.0,6.0,4.0,10.0,9.0,4.0,6.0,1.0,5.0,0.0,0.0,2.5,3.25,2.8,2.5,3.2,2.8,2.4,3.2,2.7,2.5,3.25,2.8,2.5,3.25,3.1,2011_2012,73,66,68,67,2.5,74,66,68,69,2.5
SP1,2011-12-18,Osasuna,Villarreal,2.0,1.0,H,0.0,0.0,D,19.0,9.0,6.0,4.0,22.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0,2.1,3.4,3.4,2.1,3.3,3.7,2.1,3.3,3.1,2.15,3.25,3.4,2.15,3.4,3.75,2011_2012,73,67,69,69,4.5,77,77,76,74,15.0
SP1,2011-12-18,Santander,Sociedad,0.0,0.0,D,0.0,0.0,D,11.0,9.0,4.0,4.0,15.0,12.0,8.0,3.0,5.0,2.0,0.0,1.0,2.1,3.3,3.5,2.1,3.25,3.5,2.1,3.3,3.1,2.15,3.25,3.4,2.3,3.3,3.4,2011_2012,72,64,68,67,0.9,73,67,66,70,3.0
SP1,2011-12-18,Valencia,Malaga,2.0,0.0,H,1.0,0.0,H,13.0,18.0,6.0,6.0,21.0,9.0,1.0,5.0,4.0,2.0,0.0,0.0,1.73,3.6,4.75,1.7,3.75,5.0,1.75,3.4,4.3,1.73,3.6,4.75,1.8,3.75,5.0,2011_2012,79,74,72,74,20.0,78,67,74,73,45.0
SP1,2012-07-01,Levante,Mallorca,0.0,0.0,D,0.0,0.0,D,8.0,11.0,2.0,4.0,16.0,23.0,4.0,6.0,2.0,3.0,0.0,0.0,1.91,3.4,4.0,1.95,3.3,4.0,1.9,3.3,3.7,1.95,3.3,4.0,2.0,3.4,4.2,2011_2012,74,66,68,69,2.5,73,66,69,68,1.5
SP1,2012-07-01,Malaga,Ath Madrid,0.0,0.0,D,0.0,0.0,D,11.0,10.0,2.0,3.0,15.0,26.0,5.0,6.0,3.0,5.0,0.0,0.0,2.2,3.25,3.25,2.3,3.4,3.1,2.1,3.2,3.2,2.2,3.25,3.3,2.25,3.4,3.4,2011_2012,78,67,74,73,45.0,79,70,72,74,27.0
SP1,2012-07-01,Real Madrid,Granada,5.0,1.0,H,2.0,1.0,H,35.0,12.0,12.0,4.0,13.0,9.0,10.0,8.0,1.0,1.0,0.0,0.0,1.06,11.0,29.0,1.05,11.0,36.0,1.07,7.5,20.0,1.06,11.0,29.0,1.06,17.0,34.0,2011_2012,85,78,79,76,98.4,73,66,68,67,2.5
SP1,2012-07-01,Santander,Zaragoza,1.0,0.0,H,1.0,0.0,H,14.0,8.0,4.0,1.0,16.0,19.0,7.0,1.0,2.0,3.0,0.0,0.0,2.0,3.3,3.8,2.0,3.3,3.75,2.0,3.3,3.3,2.0,3.2,4.0,2.05,3.3,4.2,2011_2012,72,64,68,67,0.9,73,69,66,68,4.5
SP1,2012-07-01,Sociedad,Osasuna,0.0,0.0,D,0.0,0.0,D,20.0,9.0,6.0,1.0,10.0,18.0,12.0,5.0,0.0,2.0,0.0,0.0,2.2,3.25,3.3,2.2,3.1,3.4,2.2,3.2,3.0,2.25,3.3,3.2,2.25,3.25,3.6,2011_2012,73,67,66,70,3.0,73,67,69,69,4.5
SP1,2012-08-01,Betis,Sp Gijon,2.0,0.0,H,1.0,0.0,H,19.0,11.0,8.0,5.0,14.0,14.0,5.0,3.0,1.0,2.0,0.0,2.0,1.91,3.5,4.0,1.88,3.5,4.33,1.8,3.4,4.0,1.91,3.5,4.0,1.85,3.5,4.75,2011_2012,73,68,72,69,3.0,73,69,69,68,1.4
SP1,2012-08-01,Espanol,Barcelona,1.0,1.0,D,0.0,1.0,A,14.0,10.0,4.0,3.0,16.0,7.0,4.0,4.0,6.0,1.0,0.0,0.0,13.0,6.0,1.22,13.0,5.75,1.22,10.0,5.0,1.25,12.0,5.5,1.25,15.0,7.0,1.22,2011_2012,75,70,72,69,8.0,86,81,84,80,77.0
SP1,2012-08-01,Getafe,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,16.0,11.0,2.0,2.0,15.0,12.0,9.0,3.0,3.0,1.0,0.0,0.0,2.5,3.3,2.75,2.45,3.2,2.85,2.55,3.2,2.55,2.5,3.3,2.8,2.6,3.4,2.88,2011_2012,75,67,72,68,10.0,77,70,71,70,9.5
SP1,2012-08-01,Vallecano,Sevilla,2.0,1.0,H,1.0,0.0,H,11.0,17.0,4.0,3.0,20.0,17.0,4.0,10.0,4.0,4.0,0.0,0.0,3.0,3.25,2.38,3.1,3.1,2.35,2.8,3.2,2.3,3.0,3.25,2.38,3.0,3.4,2.5,2011_2012,72,68,68,66,0.8,78,75,72,71,16.0
SP1,2012-08-01,Villarreal,Valencia,2.0,2.0,D,2.0,1.0,H,13.0,13.0,7.0,3.0,17.0,15.0,5.0,6.0,5.0,4.0,0.0,0.0,3.0,3.4,2.3,3.1,3.2,2.3,2.65,3.3,2.4,3.2,3.3,2.25,3.12,3.3,2.4,2011_2012,77,77,76,74,15.0,79,74,72,74,20.0
SP1,2012-01-14,Granada,Vallecano,1.0,2.0,A,0.0,1.0,A,15.0,12.0,6.0,4.0,14.0,12.0,11.0,3.0,5.0,3.0,1.0,0.0,2.25,3.2,3.25,2.25,3.3,3.3,2.1,3.2,3.2,2.3,3.1,3.2,2.38,3.2,3.1,2011_2012,73,66,68,67,2.5,72,68,68,66,0.8
SP1,2012-01-14,Mallorca,Real Madrid,1.0,2.0,A,1.0,0.0,H,8.0,14.0,1.0,9.0,23.0,7.0,4.0,5.0,4.0,1.0,0.0,0.0,11.0,5.0,1.29,11.5,5.5,1.25,11.0,5.3,1.22,11.0,5.0,1.3,11.0,6.0,1.25,2011_2012,73,66,69,68,1.5,85,78,79,76,98.4
SP1,2012-01-14,Sevilla,Espanol,0.0,0.0,D,0.0,0.0,D,19.0,8.0,3.0,1.0,13.0,16.0,6.0,4.0,1.0,4.0,0.0,0.0,1.8,3.5,4.5,1.75,3.5,4.75,1.8,3.4,4.0,1.83,3.5,4.4,1.75,3.5,4.75,2011_2012,78,75,72,71,16.0,75,70,72,69,8.0
SP1,2012-01-14,Valencia,Sociedad,0.0,1.0,A,0.0,0.0,D,12.0,7.0,3.0,2.0,7.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,1.4,4.5,8.0,1.4,4.33,8.0,1.35,4.5,7.3,1.44,4.33,7.0,1.4,4.5,8.5,2011_2012,79,74,72,74,20.0,73,67,66,70,3.0
SP1,2012-01-14,Zaragoza,Getafe,1.0,1.0,D,1.0,0.0,H,15.0,9.0,4.0,5.0,10.0,10.0,10.0,10.0,3.0,2.0,0.0,0.0,2.6,3.2,2.75,2.4,3.3,2.85,2.4,3.2,2.7,2.7,3.1,2.7,2.5,3.2,2.88,2011_2012,73,69,66,68,4.5,75,67,72,68,10.0
SP1,2012-01-15,Ath Bilbao,Levante,3.0,0.0,H,2.0,0.0,H,17.0,16.0,9.0,4.0,12.0,9.0,4.0,8.0,2.0,4.0,0.0,1.0,1.62,3.75,5.5,1.62,3.5,6.0,1.7,3.5,4.4,1.62,3.75,5.5,1.62,3.8,5.5,2011_2012,77,70,71,70,9.5,74,66,68,69,2.5
SP1,2012-01-15,Ath Madrid,Villarreal,3.0,0.0,H,1.0,0.0,H,20.0,3.0,9.0,0.0,13.0,8.0,11.0,2.0,3.0,1.0,0.0,0.0,1.67,3.75,5.0,1.65,3.9,5.5,1.75,3.4,4.3,1.73,3.5,5.0,1.67,3.8,5.0,2011_2012,79,70,72,74,27.0,77,77,76,74,15.0
SP1,2012-01-15,Barcelona,Betis,4.0,2.0,H,2.0,1.0,H,16.0,10.0,9.0,5.0,13.0,15.0,5.0,3.0,3.0,4.0,0.0,1.0,1.07,11.0,26.0,1.05,11.0,36.0,1.07,7.5,20.0,1.08,9.0,34.0,1.06,13.0,34.0,2011_2012,86,81,84,80,77.0,73,68,72,69,3.0
SP1,2012-01-15,Osasuna,Santander,0.0,2.0,A,0.0,1.0,A,8.0,13.0,2.0,5.0,20.0,12.0,8.0,5.0,5.0,3.0,0.0,0.0,1.73,3.5,5.0,1.8,3.5,4.4,1.75,3.4,4.3,1.8,3.5,4.5,1.75,3.4,5.0,2011_2012,73,67,69,69,4.5,72,64,68,67,0.9
SP1,2012-01-15,Sp Gijon,Malaga,2.0,1.0,H,1.0,0.0,H,11.0,10.0,7.0,4.0,24.0,8.0,2.0,8.0,5.0,3.0,0.0,0.0,3.1,3.25,2.3,3.1,3.3,2.35,2.8,3.2,2.3,3.0,3.2,2.4,3.1,3.25,2.3,2011_2012,73,69,69,68,1.4,78,67,74,73,45.0
SP1,2012-01-21,Betis,Sevilla,1.0,1.0,D,1.0,1.0,D,16.0,15.0,2.0,5.0,12.0,13.0,8.0,10.0,5.0,0.0,0.0,1.0,2.5,3.3,2.75,2.55,3.2,2.75,2.6,3.05,2.6,2.5,3.0,3.0,2.5,3.3,3.0,2011_2012,73,68,72,69,3.0,78,75,72,71,16.0
SP1,2012-01-21,Espanol,Granada,3.0,0.0,H,2.0,0.0,H,16.0,14.0,8.0,6.0,11.0,12.0,10.0,5.0,1.0,3.0,0.0,0.0,1.73,3.5,5.0,1.7,3.4,5.25,1.65,3.5,4.6,1.8,3.5,4.5,1.833,3.5,5.0,2011_2012,75,70,72,69,8.0,73,66,68,67,2.5
SP1,2012-01-21,Santander,Getafe,1.0,2.0,A,1.0,1.0,D,18.0,15.0,8.0,5.0,11.0,13.0,6.0,5.0,1.0,2.0,0.0,0.0,2.5,3.2,2.8,2.5,3.2,2.8,2.3,3.2,2.8,2.5,3.0,3.0,2.625,3.2,2.875,2011_2012,72,64,68,67,0.9,75,67,72,68,10.0
SP1,2012-01-21,Sociedad,Ath Madrid,0.0,4.0,A,0.0,1.0,A,16.0,15.0,1.0,9.0,8.0,24.0,5.0,3.0,4.0,7.0,0.0,0.0,2.9,3.3,2.4,3.1,3.3,2.35,2.7,3.2,2.4,3.1,3.1,2.4,3.125,3.3,2.4,2011_2012,73,67,66,70,3.0,79,70,72,74,27.0
SP1,2012-01-22,Levante,Zaragoza,0.0,0.0,D,0.0,0.0,D,6.0,7.0,0.0,3.0,15.0,15.0,6.0,3.0,0.0,0.0,0.0,0.0,1.83,3.4,4.5,1.8,3.4,4.5,1.65,3.5,4.6,1.91,3.3,4.2,1.909,3.5,4.5,2011_2012,74,66,68,69,2.5,73,69,66,68,4.5
SP1,2012-01-22,Malaga,Barcelona,1.0,4.0,A,0.0,1.0,A,9.0,16.0,6.0,11.0,12.0,13.0,3.0,2.0,1.0,0.0,0.0,0.0,9.5,5.5,1.29,10.0,5.25,1.28,7.8,4.6,1.33,11.0,5.0,1.3,11.0,6.0,1.3,2011_2012,78,67,74,73,45.0,86,81,84,80,77.0
SP1,2012-01-22,Osasuna,Valencia,1.0,1.0,D,0.0,0.0,D,12.0,9.0,5.0,1.0,20.0,19.0,3.0,6.0,3.0,3.0,0.0,1.0,3.25,3.25,2.25,3.25,3.25,2.3,2.8,3.2,2.3,3.2,3.2,2.3,3.3,3.4,2.3,2011_2012,73,67,69,69,4.5,79,74,72,74,20.0
SP1,2012-01-22,Real Madrid,Ath Bilbao,4.0,1.0,H,1.0,1.0,D,23.0,13.0,10.0,2.0,13.0,9.0,4.0,6.0,3.0,2.0,0.0,1.0,1.2,6.5,15.0,1.18,7.25,12.0,1.17,6.2,12.0,1.22,6.0,13.0,1.222,7.0,15.0,2011_2012,85,78,79,76,98.4,77,70,71,70,9.5
SP1,2012-01-22,Vallecano,Mallorca,0.0,1.0,A,0.0,0.0,D,12.0,16.0,4.0,2.0,9.0,17.0,7.0,7.0,1.0,5.0,0.0,0.0,2.0,3.4,3.75,2.05,3.25,3.6,2.1,3.3,3.1,2.0,3.3,3.8,2.05,3.5,4.0,2011_2012,72,68,68,66,0.8,73,66,69,68,1.5
SP1,2012-01-23,Villarreal,Sp Gijon,3.0,0.0,H,0.0,0.0,D,14.0,8.0,8.0,1.0,15.0,14.0,7.0,3.0,1.0,3.0,0.0,0.0,1.83,3.5,4.33,1.8,3.4,4.5,1.72,3.4,4.4,1.85,3.4,4.33,1.85,3.6,4.6,2011_2012,77,77,76,74,15.0,73,69,69,68,1.4
SP1,2012-01-28,Espanol,Mallorca,1.0,0.0,H,1.0,0.0,H,12.0,14.0,6.0,5.0,17.0,11.0,3.0,6.0,5.0,2.0,0.0,1.0,1.91,3.4,4.0,1.95,3.3,3.9,1.8,3.4,4.0,2.0,3.3,3.75,1.95,3.5,4.33,2011_2012,75,70,72,69,8.0,73,66,69,68,1.5
SP1,2012-01-28,Real Madrid,Zaragoza,3.0,1.0,H,1.0,1.0,D,18.0,10.0,6.0,3.0,9.0,12.0,3.0,4.0,1.0,2.0,0.0,0.0,1.07,11.0,26.0,1.06,10.5,31.0,1.07,8.0,20.0,1.06,12.0,26.0,1.07,13.0,41.0,2011_2012,85,78,79,76,98.4,73,69,66,68,4.5
SP1,2012-01-28,Vallecano,Ath Bilbao,2.0,3.0,A,2.0,2.0,D,19.0,12.0,10.0,4.0,18.0,14.0,6.0,5.0,2.0,4.0,0.0,0.0,3.0,3.2,2.38,2.9,3.25,2.4,2.6,3.2,2.5,2.88,3.3,2.4,3.1,3.3,2.4,2011_2012,72,68,68,66,0.8,77,70,71,70,9.5
SP1,2012-01-28,Villarreal,Barcelona,0.0,0.0,D,0.0,0.0,D,5.0,8.0,2.0,2.0,18.0,12.0,1.0,4.0,3.0,0.0,0.0,0.0,12.0,6.0,1.22,12.0,6.0,1.22,10.0,5.0,1.25,12.0,6.0,1.22,15.0,6.0,1.25,2011_2012,77,77,76,74,15.0,86,81,84,80,77.0
SP1,2012-01-29,Betis,Granada,1.0,2.0,A,0.0,2.0,A,16.0,12.0,6.0,5.0,9.0,11.0,12.0,6.0,3.0,6.0,0.0,0.0,1.62,3.75,5.5,1.62,3.6,5.75,1.7,3.5,4.4,1.67,3.6,5.5,1.67,3.8,6.0,2011_2012,73,68,72,69,3.0,73,66,68,67,2.5
SP1,2012-01-29,Levante,Getafe,1.0,2.0,A,0.0,1.0,A,18.0,10.0,5.0,6.0,11.0,19.0,10.0,3.0,1.0,2.0,0.0,1.0,2.4,3.3,2.88,2.5,3.4,2.85,2.2,3.3,2.9,2.5,3.2,2.88,2.6,3.3,2.88,2011_2012,74,66,68,69,2.5,75,67,72,68,10.0
SP1,2012-01-29,Malaga,Sevilla,2.0,1.0,H,2.0,1.0,H,9.0,9.0,5.0,3.0,14.0,20.0,6.0,3.0,4.0,7.0,1.0,0.0,2.2,3.3,3.3,2.15,3.3,3.6,2.15,3.2,3.1,2.15,3.3,3.4,2.2,3.3,3.6,2011_2012,78,67,74,73,45.0,78,75,72,71,16.0
SP1,2012-01-29,Santander,Valencia,2.0,2.0,D,1.0,0.0,H,11.0,11.0,5.0,4.0,16.0,16.0,5.0,8.0,5.0,5.0,1.0,1.0,3.25,3.3,2.2,3.3,3.3,2.15,3.3,3.1,2.1,3.25,3.3,2.2,3.6,3.4,2.15,2011_2012,72,64,68,67,0.9,79,74,72,74,20.0
SP1,2012-01-29,Sociedad,Sp Gijon,5.0,1.0,H,2.0,0.0,H,14.0,11.0,9.0,2.0,9.0,16.0,5.0,3.0,0.0,4.0,0.0,0.0,2.0,3.4,3.75,1.95,3.3,3.9,1.9,3.3,3.7,1.95,3.3,4.0,1.95,3.4,4.2,2011_2012,73,67,66,70,3.0,73,69,69,68,1.4
SP1,2012-01-30,Osasuna,Ath Madrid,0.0,1.0,A,0.0,1.0,A,17.0,9.0,7.0,4.0,22.0,17.0,7.0,7.0,3.0,3.0,0.0,0.0,3.1,3.3,2.3,3.1,3.3,2.35,2.6,3.2,2.5,3.0,3.25,2.38,3.3,3.3,2.3,2011_2012,73,67,69,69,4.5,79,70,72,74,27.0
SP1,2012-04-02,Ath Bilbao,Espanol,3.0,3.0,D,1.0,1.0,D,20.0,16.0,7.0,6.0,14.0,10.0,13.0,4.0,5.0,3.0,0.0,0.0,1.73,3.5,5.0,1.78,3.6,4.75,1.75,3.4,4.3,1.8,3.5,4.5,1.75,3.6,5.0,2011_2012,77,70,71,70,9.5,75,70,72,69,8.0
SP1,2012-04-02,Barcelona,Sociedad,2.0,1.0,H,1.0,0.0,H,18.0,8.0,9.0,5.0,10.0,15.0,6.0,3.0,0.0,2.0,0.0,0.0,1.07,11.0,26.0,1.07,10.0,29.0,1.08,7.5,20.0,1.06,12.0,23.0,1.09,13.0,29.0,2011_2012,86,81,84,80,77.0,73,67,66,70,3.0
SP1,2012-04-02,Getafe,Real Madrid,0.0,1.0,A,0.0,1.0,A,5.0,14.0,0.0,5.0,15.0,15.0,3.0,8.0,6.0,0.0,0.0,0.0,9.0,5.0,1.33,9.25,4.75,1.33,7.8,4.6,1.33,9.0,5.0,1.33,9.5,5.4,1.36,2011_2012,75,67,72,68,10.0,85,78,79,76,98.4
SP1,2012-04-02,Levante,Santander,1.0,1.0,D,1.0,0.0,H,14.0,15.0,6.0,5.0,13.0,8.0,8.0,7.0,2.0,1.0,0.0,0.0,2.3,3.2,3.2,2.1,3.3,3.4,2.2,3.2,3.0,2.3,3.1,3.3,2.3,3.3,3.4,2011_2012,74,66,68,69,2.5,72,64,68,67,0.9
SP1,2012-04-02,Mallorca,Betis,1.0,0.0,H,1.0,0.0,H,11.0,6.0,4.0,0.0,21.0,8.0,4.0,3.0,2.0,1.0,2.0,1.0,2.2,3.2,3.4,2.1,3.25,3.5,2.1,3.3,3.1,2.15,3.25,3.4,2.25,3.4,3.5,2011_2012,73,66,69,68,1.5,73,68,72,69,3.0
SP1,2012-05-02,Ath Madrid,Valencia,0.0,0.0,D,0.0,0.0,D,9.0,7.0,3.0,1.0,25.0,21.0,4.0,4.0,2.0,3.0,0.0,0.0,2.0,3.4,3.75,2.05,3.3,3.8,2.0,3.3,3.3,2.0,3.4,3.75,2.0,3.6,4.0,2011_2012,79,70,72,74,27.0,79,74,72,74,20.0
SP1,2012-05-02,Sevilla,Villarreal,1.0,2.0,A,1.0,1.0,D,20.0,16.0,8.0,8.0,13.0,15.0,10.0,4.0,2.0,4.0,0.0,1.0,1.83,3.5,4.33,1.75,3.5,4.75,1.8,3.4,4.0,1.75,3.5,4.75,1.83,3.6,5.0,2011_2012,78,75,72,71,16.0,77,77,76,74,15.0
SP1,2012-05-02,Sp Gijon,Osasuna,1.0,1.0,D,1.0,0.0,H,11.0,13.0,5.0,5.0,15.0,18.0,6.0,2.0,2.0,2.0,0.0,0.0,2.25,3.25,3.25,2.25,3.3,3.1,2.2,3.2,3.0,2.25,3.2,3.3,2.2,3.4,3.5,2011_2012,73,69,69,68,1.4,73,67,69,69,4.5
SP1,2012-05-02,Zaragoza,Vallecano,1.0,2.0,A,1.0,0.0,H,10.0,9.0,3.0,4.0,15.0,13.0,5.0,11.0,6.0,3.0,0.0,0.0,2.38,3.2,3.0,2.3,3.3,3.0,2.4,3.3,2.65,2.3,3.25,3.1,2.4,3.3,3.1,2011_2012,73,69,66,68,4.5,72,68,68,66,0.8
SP1,2012-06-02,Granada,Malaga,2.0,1.0,H,0.0,0.0,D,16.0,9.0,8.0,4.0,13.0,13.0,7.0,6.0,4.0,1.0,0.0,1.0,3.0,3.2,2.4,3.1,3.3,2.35,2.8,3.2,2.3,3.0,3.25,2.38,3.12,3.3,2.4,2011_2012,73,66,68,67,2.5,78,67,74,73,45.0
SP1,2012-11-02,Betis,Ath Bilbao,2.0,1.0,H,1.0,1.0,D,25.0,9.0,5.0,4.0,24.0,10.0,13.0,10.0,5.0,1.0,0.0,1.0,2.8,3.2,2.5,2.85,3.25,2.55,2.5,3.1,2.7,2.8,3.25,2.5,2.88,3.4,2.6,2011_2012,73,68,72,69,3.0,77,70,71,70,9.5
SP1,2012-11-02,Osasuna,Barcelona,3.0,2.0,H,2.0,0.0,H,7.0,20.0,3.0,8.0,23.0,7.0,3.0,12.0,2.0,6.0,0.0,0.0,9.5,5.0,1.33,9.25,4.75,1.33,7.0,4.1,1.4,8.5,4.75,1.36,10.5,5.0,1.36,2011_2012,73,67,69,69,4.5,86,81,84,80,77.0
SP1,2012-11-02,Santander,Ath Madrid,0.0,0.0,D,0.0,0.0,D,6.0,23.0,1.0,9.0,18.0,25.0,4.0,9.0,4.0,4.0,0.0,0.0,3.75,3.4,2.0,3.8,3.3,2.05,3.2,3.2,2.1,3.6,3.25,2.1,3.8,3.5,2.05,2011_2012,72,64,68,67,0.9,79,70,72,74,27.0
SP1,2012-12-02,Espanol,Zaragoza,0.0,2.0,A,0.0,0.0,D,14.0,10.0,4.0,7.0,17.0,24.0,6.0,8.0,2.0,5.0,0.0,0.0,1.62,3.75,5.5,1.57,3.8,6.0,1.6,3.6,5.0,1.65,3.6,5.6,1.62,3.8,5.75,2011_2012,75,70,72,69,8.0,73,69,66,68,4.5
SP1,2012-12-02,Malaga,Mallorca,3.0,1.0,H,1.0,1.0,D,17.0,8.0,8.0,3.0,8.0,15.0,2.0,3.0,2.0,2.0,0.0,0.0,1.73,3.5,5.0,1.7,3.5,5.0,1.75,3.4,4.3,1.73,3.5,5.0,1.8,3.6,5.0,2011_2012,78,67,74,73,45.0,73,66,69,68,1.5
SP1,2012-12-02,Real Madrid,Levante,4.0,2.0,H,1.0,1.0,D,26.0,5.0,9.0,3.0,16.0,9.0,14.0,1.0,3.0,2.0,0.0,1.0,1.08,10.0,26.0,1.08,9.5,26.0,1.1,7.5,16.0,1.08,10.0,26.0,1.08,12.0,29.0,2011_2012,85,78,79,76,98.4,74,66,68,69,2.5
SP1,2012-12-02,Valencia,Sp Gijon,4.0,0.0,H,1.0,0.0,H,22.0,5.0,8.0,1.0,19.0,15.0,5.0,5.0,1.0,1.0,0.0,0.0,1.36,4.5,9.0,1.35,4.5,9.25,1.4,4.1,7.0,1.36,4.75,8.5,1.4,4.75,9.0,2011_2012,79,74,72,74,20.0,73,69,69,68,1.4
SP1,2012-12-02,Vallecano,Getafe,2.0,0.0,H,1.0,0.0,H,13.0,5.0,7.0,0.0,19.0,23.0,4.0,3.0,5.0,3.0,0.0,1.0,2.5,3.2,2.8,2.5,3.1,2.9,2.5,3.1,2.7,2.5,3.25,2.8,2.5,3.3,2.9,2011_2012,72,68,68,66,0.8,75,67,72,68,10.0
SP1,2012-12-02,Villarreal,Granada,3.0,1.0,H,1.0,0.0,H,12.0,14.0,7.0,4.0,15.0,12.0,6.0,5.0,2.0,2.0,0.0,1.0,1.57,3.75,6.0,1.57,3.9,6.5,1.6,3.6,5.0,1.62,3.6,6.0,1.62,3.8,6.0,2011_2012,77,77,76,74,15.0,73,66,68,67,2.5
SP1,2012-02-13,Sociedad,Sevilla,2.0,0.0,H,0.0,0.0,D,12.0,13.0,6.0,1.0,17.0,16.0,3.0,6.0,1.0,2.0,0.0,0.0,2.8,3.25,2.5,2.75,3.2,2.7,2.6,3.1,2.6,2.6,3.25,2.7,2.88,3.25,2.7,2011_2012,73,67,66,70,3.0,78,75,72,71,16.0
SP1,2012-02-18,Getafe,Espanol,1.0,1.0,D,0.0,0.0,D,19.0,11.0,8.0,3.0,12.0,14.0,12.0,2.0,2.0,3.0,0.0,1.0,2.0,3.3,3.75,2.15,3.25,3.6,2.25,3.2,2.9,2.2,3.2,3.4,2.15,3.3,3.75,2011_2012,75,67,72,68,10.0,75,70,72,69,8.0
SP1,2012-02-18,Real Madrid,Santander,4.0,0.0,H,2.0,0.0,H,23.0,8.0,9.0,0.0,16.0,9.0,6.0,4.0,3.0,1.0,0.0,1.0,1.08,9.5,26.0,1.08,9.75,23.0,1.11,7.5,16.0,1.1,9.0,21.0,1.1,10.5,26.0,2011_2012,85,78,79,76,98.4,72,64,68,67,0.9
SP1,2012-02-18,Sevilla,Osasuna,2.0,0.0,H,1.0,0.0,H,17.0,11.0,7.0,3.0,10.0,16.0,6.0,5.0,3.0,3.0,0.0,0.0,1.62,3.75,5.5,1.67,3.6,5.25,1.7,3.5,4.4,1.73,3.3,5.5,1.7,3.75,5.5,2011_2012,78,75,72,71,16.0,73,67,69,69,4.5
SP1,2012-02-19,Ath Bilbao,Malaga,3.0,0.0,H,0.0,0.0,D,13.0,19.0,4.0,7.0,19.0,13.0,11.0,7.0,4.0,1.0,0.0,0.0,1.83,3.6,4.2,1.91,3.5,4.2,1.85,3.4,3.8,1.91,3.4,4.0,1.91,3.6,4.2,2011_2012,77,70,71,70,9.5,78,67,74,73,45.0
SP1,2012-02-19,Barcelona,Valencia,5.0,1.0,H,2.0,1.0,H,32.0,3.0,15.0,3.0,6.0,15.0,11.0,1.0,0.0,3.0,0.0,0.0,1.25,5.75,11.0,1.25,5.5,11.5,1.28,5.0,9.0,1.29,5.0,11.0,1.25,6.25,11.0,2011_2012,86,81,84,80,77.0,79,74,72,74,20.0
SP1,2012-02-19,Granada,Sociedad,4.0,1.0,H,1.0,1.0,D,20.0,8.0,8.0,1.0,16.0,16.0,5.0,3.0,2.0,4.0,1.0,1.0,2.3,3.2,3.2,2.25,3.3,3.3,2.25,3.2,2.9,2.4,3.1,3.1,2.38,3.25,3.25,2011_2012,73,66,68,67,2.5,73,67,66,70,3.0
SP1,2012-02-19,Levante,Vallecano,3.0,5.0,A,0.0,1.0,A,19.0,12.0,8.0,6.0,11.0,15.0,11.0,3.0,5.0,3.0,0.0,0.0,2.3,3.2,3.2,2.3,3.1,3.2,2.2,3.2,3.0,2.3,3.2,3.2,2.38,3.3,3.2,2011_2012,74,66,68,69,2.5,72,68,68,66,0.8
